,SNAP_TIME,SERVICE_NAME,STAT_NAME,VALUE,DELTAT_SEC,RATE_VALUE
1154,20200928020043,CONFOP0,user rollbacks,7,3565.479,0.0
1155,20200928030009,CONFOP0,user rollbacks,7,3629.821,0.0
1156,20200928040038,CONFOP0,user rollbacks,7,3569.797,0.0
1157,20200928050008,CONFOP0,user rollbacks,7,3631.172,0.0
1158,20200928060039,CONFOP0,user rollbacks,7,3566.174,0.0
1159,20200928070006,CONFOP0,user rollbacks,7,3633.774,0.0
1160,20200928080039,CONFOP0,user rollbacks,7,3563.093,0.0
1161,20200928090002,CONFOP0,user rollbacks,7,3621.073,0.0
1162,20200928100024,CONFOP0,user rollbacks,7,3621.707,0.0
1163,20200928110045,CONFOP0,user rollbacks,7,3563.093,0.0
1164,20200928120008,CONFOP0,user rollbacks,7,3621.546,0.0
1165,20200928130030,CONFOP0,user rollbacks,7,3631.056,0.0
1166,20200928140101,CONFOP0,user rollbacks,7,3573.355,0.0
1167,20200928150034,CONFOP0,user rollbacks,7,3572.421,0.0
1168,20200928000044,SYS$BACKGROUND,user rollbacks,30111,,
1169,20200928010016,SYS$BACKGROUND,user rollbacks,30135,3627.158,0.01
1170,20200928020043,SYS$BACKGROUND,user rollbacks,30159,3565.479,0.01
1171,20200928030009,SYS$BACKGROUND,user rollbacks,30184,3629.821,0.01
1172,20200928040038,SYS$BACKGROUND,user rollbacks,30209,3569.797,0.01
1173,20200928050008,SYS$BACKGROUND,user rollbacks,30234,3631.172,0.01
1174,20200928060039,SYS$BACKGROUND,user rollbacks,30269,3566.174,0.01
1175,20200928070006,SYS$BACKGROUND,user rollbacks,30298,3633.774,0.01
1176,20200928080039,SYS$BACKGROUND,user rollbacks,30335,3563.093,0.01
1177,20200928090002,SYS$BACKGROUND,user rollbacks,30361,3621.073,0.01
1178,20200928100024,SYS$BACKGROUND,user rollbacks,30398,3621.707,0.01
1179,20200928110045,SYS$BACKGROUND,user rollbacks,30424,3563.093,0.01
1180,20200928120008,SYS$BACKGROUND,user rollbacks,30460,3621.546,0.01
1181,20200928130030,SYS$BACKGROUND,user rollbacks,30483,3631.056,0.01
1182,20200928140101,SYS$BACKGROUND,user rollbacks,30515,3573.355,0.01
1183,20200928150034,SYS$BACKGROUND,user rollbacks,30541,3572.421,0.01
1184,20200928000044,SYS$USERS,user rollbacks,610,,
1185,20200928010016,SYS$USERS,user rollbacks,611,3627.158,0.0
1186,20200928020043,SYS$USERS,user rollbacks,611,3565.479,0.0
1187,20200928030009,SYS$USERS,user rollbacks,611,3629.821,0.0
1188,20200928040038,SYS$USERS,user rollbacks,611,3569.797,0.0
1189,20200928050008,SYS$USERS,user rollbacks,612,3631.172,0.0
1190,20200928060039,SYS$USERS,user rollbacks,612,3566.174,0.0
1191,20200928070006,SYS$USERS,user rollbacks,612,3633.774,0.0
1192,20200928080039,SYS$USERS,user rollbacks,613,3563.093,0.0
1193,20200928090002,SYS$USERS,user rollbacks,614,3621.073,0.0
1194,20200928100024,SYS$USERS,user rollbacks,615,3621.707,0.0
1195,20200928110045,SYS$USERS,user rollbacks,616,3563.093,0.0
1196,20200928120008,SYS$USERS,user rollbacks,617,3621.546,0.0
1197,20200928130030,SYS$USERS,user rollbacks,617,3631.056,0.0
1198,20200928140101,SYS$USERS,user rollbacks,618,3573.355,0.0
1199,20200928150034,SYS$USERS,user rollbacks,619,3572.421,0.0
1200,20200928000044,CONFOP0,session cursor cache hits,809961,,
1201,20200928010016,CONFOP0,session cursor cache hits,810756,3627.158,0.22
1202,20200928020043,CONFOP0,session cursor cache hits,811422,3565.479,0.19
1203,20200928030009,CONFOP0,session cursor cache hits,812094,3629.821,0.19
1204,20200928040038,CONFOP0,session cursor cache hits,812766,3569.797,0.19
1205,20200928050008,CONFOP0,session cursor cache hits,813439,3631.172,0.19
1206,20200928060039,CONFOP0,session cursor cache hits,814107,3566.174,0.19
1207,20200928070006,CONFOP0,session cursor cache hits,815094,3633.774,0.27
1208,20200928080039,CONFOP0,session cursor cache hits,815766,3563.093,0.19
1209,20200928090002,CONFOP0,session cursor cache hits,816438,3621.073,0.19
1210,20200928100024,CONFOP0,session cursor cache hits,817110,3621.707,0.19
1211,20200928110045,CONFOP0,session cursor cache hits,818711,3563.093,0.45
1212,20200928120008,CONFOP0,session cursor cache hits,819389,3621.546,0.19
1213,20200928130030,CONFOP0,session cursor cache hits,820061,3631.056,0.19
1214,20200928140101,CONFOP0,session cursor cache hits,820733,3573.355,0.19
1215,20200928150034,CONFOP0,session cursor cache hits,821405,3572.421,0.19
1216,20200928000044,SYS$BACKGROUND,session cursor cache hits,99124166,,
1217,20200928010016,SYS$BACKGROUND,session cursor cache hits,99270088,3627.158,40.23
1218,20200928020043,SYS$BACKGROUND,session cursor cache hits,99408669,3565.479,38.87
1219,20200928030009,SYS$BACKGROUND,session cursor cache hits,99546119,3629.821,37.87
1220,20200928040038,SYS$BACKGROUND,session cursor cache hits,99682370,3569.797,38.17
1221,20200928050008,SYS$BACKGROUND,session cursor cache hits,99825610,3631.172,39.45
1222,20200928060039,SYS$BACKGROUND,session cursor cache hits,99962000,3566.174,38.25
1223,20200928070006,SYS$BACKGROUND,session cursor cache hits,100104302,3633.774,39.16
1224,20200928080039,SYS$BACKGROUND,session cursor cache hits,100239214,3563.093,37.86
1225,20200928090002,SYS$BACKGROUND,session cursor cache hits,100378624,3621.073,38.5
1226,20200928100024,SYS$BACKGROUND,session cursor cache hits,100520747,3621.707,39.24
1227,20200928110045,SYS$BACKGROUND,session cursor cache hits,100660473,3563.093,39.21
1228,20200928120008,SYS$BACKGROUND,session cursor cache hits,100802769,3621.546,39.29
1229,20200928130030,SYS$BACKGROUND,session cursor cache hits,100942836,3631.056,38.57
1230,20200928140101,SYS$BACKGROUND,session cursor cache hits,101078589,3573.355,37.99
1231,20200928150034,SYS$BACKGROUND,session cursor cache hits,101214594,3572.421,38.07
1232,20200928000044,SYS$USERS,session cursor cache hits,129796040,,
1233,20200928010016,SYS$USERS,session cursor cache hits,129964172,3627.158,46.35
1234,20200928020043,SYS$USERS,session cursor cache hits,129989203,3565.479,7.02
1235,20200928030009,SYS$USERS,session cursor cache hits,130018602,3629.821,8.1
1236,20200928040038,SYS$USERS,session cursor cache hits,130039144,3569.797,5.75
1237,20200928050008,SYS$USERS,session cursor cache hits,130073307,3631.172,9.41
1238,20200928060039,SYS$USERS,session cursor cache hits,130097300,3566.174,6.73
1239,20200928070006,SYS$USERS,session cursor cache hits,130122090,3633.774,6.82
1240,20200928080039,SYS$USERS,session cursor cache hits,130155247,3563.093,9.31
1241,20200928090002,SYS$USERS,session cursor cache hits,130192243,3621.073,10.22
1242,20200928100024,SYS$USERS,session cursor cache hits,130222799,3621.707,8.44
1243,20200928110045,SYS$USERS,session cursor cache hits,130253030,3563.093,8.48
1244,20200928120008,SYS$USERS,session cursor cache hits,130284019,3621.546,8.56
1245,20200928130030,SYS$USERS,session cursor cache hits,130304568,3631.056,5.66
1246,20200928140101,SYS$USERS,session cursor cache hits,130335032,3573.355,8.53
1247,20200928150034,SYS$USERS,session cursor cache hits,130364020,3572.421,8.11
1248,20200928000044,CONFOP0,workarea executions - multipass,0,,
1249,20200928010016,CONFOP0,workarea executions - multipass,0,3627.158,0.0
1250,20200928020043,CONFOP0,workarea executions - multipass,0,3565.479,0.0
1251,20200928030009,CONFOP0,workarea executions - multipass,0,3629.821,0.0
1252,20200928040038,CONFOP0,workarea executions - multipass,0,3569.797,0.0
1253,20200928050008,CONFOP0,workarea executions - multipass,0,3631.172,0.0
1254,20200928060039,CONFOP0,workarea executions - multipass,0,3566.174,0.0
1255,20200928070006,CONFOP0,workarea executions - multipass,0,3633.774,0.0
1256,20200928080039,CONFOP0,workarea executions - multipass,0,3563.093,0.0
1257,20200928090002,CONFOP0,workarea executions - multipass,0,3621.073,0.0
1258,20200928100024,CONFOP0,workarea executions - multipass,0,3621.707,0.0
1259,20200928110045,CONFOP0,workarea executions - multipass,0,3563.093,0.0
1260,20200928120008,CONFOP0,workarea executions - multipass,0,3621.546,0.0
1261,20200928130030,CONFOP0,workarea executions - multipass,0,3631.056,0.0
1262,20200928140101,CONFOP0,workarea executions - multipass,0,3573.355,0.0
1263,20200928150034,CONFOP0,workarea executions - multipass,0,3572.421,0.0
1264,20200928000044,SYS$BACKGROUND,workarea executions - multipass,0,,
1265,20200928010016,SYS$BACKGROUND,workarea executions - multipass,0,3627.158,0.0
1266,20200928020043,SYS$BACKGROUND,workarea executions - multipass,0,3565.479,0.0
1267,20200928030009,SYS$BACKGROUND,workarea executions - multipass,0,3629.821,0.0
1268,20200928040038,SYS$BACKGROUND,workarea executions - multipass,0,3569.797,0.0
1269,20200928050008,SYS$BACKGROUND,workarea executions - multipass,0,3631.172,0.0
1270,20200928060039,SYS$BACKGROUND,workarea executions - multipass,0,3566.174,0.0
1271,20200928070006,SYS$BACKGROUND,workarea executions - multipass,0,3633.774,0.0
1272,20200928080039,SYS$BACKGROUND,workarea executions - multipass,0,3563.093,0.0
1273,20200928090002,SYS$BACKGROUND,workarea executions - multipass,0,3621.073,0.0
1274,20200928100024,SYS$BACKGROUND,workarea executions - multipass,0,3621.707,0.0
1275,20200928110045,SYS$BACKGROUND,workarea executions - multipass,0,3563.093,0.0
1276,20200928120008,SYS$BACKGROUND,workarea executions - multipass,0,3621.546,0.0
1277,20200928130030,SYS$BACKGROUND,workarea executions - multipass,0,3631.056,0.0
1278,20200928140101,SYS$BACKGROUND,workarea executions - multipass,0,3573.355,0.0
1279,20200928150034,SYS$BACKGROUND,workarea executions - multipass,0,3572.421,0.0
1280,20200928000044,SYS$USERS,workarea executions - multipass,0,,
1281,20200928010016,SYS$USERS,workarea executions - multipass,0,3627.158,0.0
1282,20200928020043,SYS$USERS,workarea executions - multipass,0,3565.479,0.0
1283,20200928030009,SYS$USERS,workarea executions - multipass,0,3629.821,0.0
1284,20200928040038,SYS$USERS,workarea executions - multipass,0,3569.797,0.0
1285,20200928050008,SYS$USERS,workarea executions - multipass,0,3631.172,0.0
1286,20200928060039,SYS$USERS,workarea executions - multipass,0,3566.174,0.0
1287,20200928070006,SYS$USERS,workarea executions - multipass,0,3633.774,0.0
1288,20200928080039,SYS$USERS,workarea executions - multipass,0,3563.093,0.0
1289,20200928090002,SYS$USERS,workarea executions - multipass,0,3621.073,0.0
1290,20200928100024,SYS$USERS,workarea executions - multipass,0,3621.707,0.0
1291,20200928110045,SYS$USERS,workarea executions - multipass,0,3563.093,0.0
1292,20200928120008,SYS$USERS,workarea executions - multipass,0,3621.546,0.0
1293,20200928130030,SYS$USERS,workarea executions - multipass,0,3631.056,0.0
1294,20200928140101,SYS$USERS,workarea executions - multipass,0,3573.355,0.0
1295,20200928150034,SYS$USERS,workarea executions - multipass,0,3572.421,0.0
1296,20200928000044,CONFOP0,concurrency wait time,85521,,
1297,20200928010016,CONFOP0,concurrency wait time,85521,3627.158,0.0
1298,20200928020043,CONFOP0,concurrency wait time,85521,3565.479,0.0
1299,20200928030009,CONFOP0,concurrency wait time,85521,3629.821,0.0
1300,20200928040038,CONFOP0,concurrency wait time,85521,3569.797,0.0
1301,20200928050008,CONFOP0,concurrency wait time,85521,3631.172,0.0
1302,20200928060039,CONFOP0,concurrency wait time,85521,3566.174,0.0
1303,20200928070006,CONFOP0,concurrency wait time,85521,3633.774,0.0
1304,20200928080039,CONFOP0,concurrency wait time,85521,3563.093,0.0
1305,20200928090002,CONFOP0,concurrency wait time,85521,3621.073,0.0
1306,20200928100024,CONFOP0,concurrency wait time,85521,3621.707,0.0
1307,20200928110045,CONFOP0,concurrency wait time,85521,3563.093,0.0
1308,20200928120008,CONFOP0,concurrency wait time,85521,3621.546,0.0
1309,20200928130030,CONFOP0,concurrency wait time,85521,3631.056,0.0
1310,20200928140101,CONFOP0,concurrency wait time,85521,3573.355,0.0
1311,20200928150034,CONFOP0,concurrency wait time,85521,3572.421,0.0
1312,20200928000044,SYS$BACKGROUND,concurrency wait time,717546330,,
1313,20200928010016,SYS$BACKGROUND,concurrency wait time,717762471,3627.158,59.59
1314,20200928020043,SYS$BACKGROUND,concurrency wait time,717955501,3565.479,54.14
1315,20200928030009,SYS$BACKGROUND,concurrency wait time,718167571,3629.821,58.42
1316,20200928040038,SYS$BACKGROUND,concurrency wait time,718176947,3569.797,2.63
1317,20200928050008,SYS$BACKGROUND,concurrency wait time,718432621,3631.172,70.41
1318,20200928060039,SYS$BACKGROUND,concurrency wait time,718760780,3566.174,92.02
1319,20200928070006,SYS$BACKGROUND,concurrency wait time,719303029,3633.774,149.22
1320,20200928080039,SYS$BACKGROUND,concurrency wait time,719727222,3563.093,119.05
1321,20200928090002,SYS$BACKGROUND,concurrency wait time,720264050,3621.073,148.25
1322,20200928100024,SYS$BACKGROUND,concurrency wait time,720664619,3621.707,110.6
1323,20200928110045,SYS$BACKGROUND,concurrency wait time,722563430,3563.093,532.91
1324,20200928120008,SYS$BACKGROUND,concurrency wait time,723167764,3621.546,166.87
1325,20200928130030,SYS$BACKGROUND,concurrency wait time,723952925,3631.056,216.23
1326,20200928140101,SYS$BACKGROUND,concurrency wait time,724771025,3573.355,228.94
1327,20200928150034,SYS$BACKGROUND,concurrency wait time,725644751,3572.421,244.58
1328,20200928000044,SYS$USERS,concurrency wait time,1143364988,,
1329,20200928010016,SYS$USERS,concurrency wait time,1145606595,3627.158,618.01
1330,20200928020043,SYS$USERS,concurrency wait time,1145807304,3565.479,56.29
1331,20200928030009,SYS$USERS,concurrency wait time,1146055736,3629.821,68.44
1332,20200928040038,SYS$USERS,concurrency wait time,1146308394,3569.797,70.78
1333,20200928050008,SYS$USERS,concurrency wait time,1149419879,3631.172,856.88
1334,20200928060039,SYS$USERS,concurrency wait time,1149586281,3566.174,46.66
1335,20200928070006,SYS$USERS,concurrency wait time,1149829242,3633.774,66.86
1336,20200928080039,SYS$USERS,concurrency wait time,1150101727,3563.093,76.47
1337,20200928090002,SYS$USERS,concurrency wait time,1150456294,3621.073,97.92
1338,20200928100024,SYS$USERS,concurrency wait time,1150944151,3621.707,134.7
1339,20200928110045,SYS$USERS,concurrency wait time,1151216738,3563.093,76.5
1340,20200928120008,SYS$USERS,concurrency wait time,1151679619,3621.546,127.81
1341,20200928130030,SYS$USERS,concurrency wait time,1152165972,3631.056,133.94
1342,20200928140101,SYS$USERS,concurrency wait time,1152614371,3573.355,125.48
1343,20200928150034,SYS$USERS,concurrency wait time,1153039569,3572.421,119.02
