,SNAP_TIME,SERVICE_NAME,STAT_NAME,VALUE,DELTAT_SEC,RATE_VALUE,SERVICE_NAME,SUM(VALUE)
223,20201103000026,SO_ESBBWP_X1,db block changes,224067583394,,,SO_ESBBWP_X1,1037326090581340
224,20201103000026,SO_ICE_X1,db block changes,639223214,,,SO_ICE_X1,25209618188638
225,20201103000026,SO_LIG_X1,db block changes,229673309,,,SO_LIG_X1,47527816157628
226,20201103000026,SO_RPS_X1_BATCH,db block changes,13722417660,,,SO_RPS_X1_BATCH,31899353949765
227,20201103000026,SO_RPS_X1_TP,db block changes,29119955733,,,SO_RPS_X1_TP,162401542900507
228,20201103000026,GESPAX00,application wait time,190950134,,,GESPAX00,18453129690701
229,20201103000026,SO_CAMCAR_X1,application wait time,298209531,,,SO_CAMCAR_X1,16569137345774
230,20201103000026,SO_CMN_X1,application wait time,80131577906,,,SO_CMN_X1,1004942516155909
231,20201103000026,SO_CMN_X1,user commits,557582798,,,SO_CMN_X1,1004942516155909
232,20201103000026,SO_CVT_X1,user commits,7732044,,,SO_CVT_X1,96479613778579
233,20201103000026,SO_EPS_X1,user commits,2667,,,SO_EPS_X1,68869187691138
234,20201103000026,SO_ESBBWP_X1,user commits,1116737587,,,SO_ESBBWP_X1,1037326090581340
235,20201103000026,SO_ICE_X1,user commits,8215784,,,SO_ICE_X1,25209618188638
236,20201103000026,SO_LIG_X1,user commits,9618130,,,SO_LIG_X1,47527816157628
237,20201103000026,SO_RPS_X1_BATCH,user commits,93662,,,SO_RPS_X1_BATCH,31899353949765
238,20201103000026,SO_RPS_X1_TP,user commits,26532,,,SO_RPS_X1_TP,162401542900507
239,20201103000026,GESPAX00,workarea executions - onepass,0,,,GESPAX00,18453129690701
240,20201103000026,SO_CAMCAR_X1,workarea executions - onepass,0,,,SO_CAMCAR_X1,16569137345774
241,20201103000026,SO_CMN_X1,workarea executions - onepass,253079,,,SO_CMN_X1,1004942516155909
242,20201103000026,SO_CVT_X1,workarea executions - onepass,125,,,SO_CVT_X1,96479613778579
243,20201103000026,SO_EPS_X1,workarea executions - onepass,0,,,SO_EPS_X1,68869187691138
244,20201103000026,SO_ESBBWP_X1,workarea executions - onepass,94,,,SO_ESBBWP_X1,1037326090581340
245,20201103000026,SO_ICE_X1,workarea executions - onepass,721,,,SO_ICE_X1,25209618188638
246,20201103000026,SO_LIG_X1,workarea executions - onepass,586,,,SO_LIG_X1,47527816157628
247,20201103000026,SO_ICE_X1,opened cursors cumulative,60946043,,,SO_ICE_X1,25209618188638
248,20201103000026,SO_LIG_X1,opened cursors cumulative,830751829,,,SO_LIG_X1,47527816157628
249,20201103000026,SO_RPS_X1_TP,opened cursors cumulative,117141979,,,SO_RPS_X1_TP,162401542900507
250,20201103000026,GESPAX00,gc current blocks received,0,,,GESPAX00,18453129690701
251,20201103000026,SO_CAMCAR_X1,gc current blocks received,0,,,SO_CAMCAR_X1,16569137345774
252,20201103000026,SO_CMN_X1,gc current blocks received,0,,,SO_CMN_X1,1004942516155909
253,20201103000026,SO_CVT_X1,gc current blocks received,0,,,SO_CVT_X1,96479613778579
254,20201103000026,SO_EPS_X1,gc current blocks received,0,,,SO_EPS_X1,68869187691138
255,20201103000026,SO_ESBBWP_X1,gc current blocks received,0,,,SO_ESBBWP_X1,1037326090581340
256,20201103000026,SO_ICE_X1,gc current blocks received,0,,,SO_ICE_X1,25209618188638
257,20201103000026,SO_LIG_X1,gc current blocks received,0,,,SO_LIG_X1,47527816157628
258,20201103000026,SO_RPS_X1_BATCH,gc current blocks received,0,,,SO_RPS_X1_BATCH,31899353949765
259,20201103000026,SO_RPS_X1_TP,gc current blocks received,0,,,SO_RPS_X1_TP,162401542900507
260,20201103000026,GESPAX00,user commits,175747,,,GESPAX00,18453129690701
261,20201103000026,SO_CAMCAR_X1,user commits,30615744,,,SO_CAMCAR_X1,16569137345774
262,20201103000026,GESPAX00,parse count (total),16207670,,,GESPAX00,18453129690701
263,20201103000026,SO_CAMCAR_X1,parse count (total),68550774,,,SO_CAMCAR_X1,16569137345774
264,20201103000026,SO_CMN_X1,parse count (total),1206319809,,,SO_CMN_X1,1004942516155909
265,20201103000026,SO_CVT_X1,parse count (total),698240691,,,SO_CVT_X1,96479613778579
266,20201103000026,SO_EPS_X1,parse count (total),183246479,,,SO_EPS_X1,68869187691138
267,20201103000026,SO_ESBBWP_X1,parse count (total),10104131597,,,SO_ESBBWP_X1,1037326090581340
268,20201103000026,SO_ICE_X1,parse count (total),57821926,,,SO_ICE_X1,25209618188638
269,20201103000026,SO_LIG_X1,parse count (total),780661768,,,SO_LIG_X1,47527816157628
270,20201103000026,SO_RPS_X1_BATCH,parse count (total),577666,,,SO_RPS_X1_BATCH,31899353949765
271,20201103000026,SO_RPS_X1_TP,parse count (total),1954835,,,SO_RPS_X1_TP,162401542900507
272,20201103000026,GESPAX00,opened cursors cumulative,20117431,,,GESPAX00,18453129690701
273,20201103000026,SO_CAMCAR_X1,opened cursors cumulative,67438709,,,SO_CAMCAR_X1,16569137345774
274,20201103000026,SO_CMN_X1,opened cursors cumulative,1189725646,,,SO_CMN_X1,1004942516155909
275,20201103000026,SO_CVT_X1,opened cursors cumulative,696698760,,,SO_CVT_X1,96479613778579
276,20201103000026,SO_EPS_X1,opened cursors cumulative,185219978,,,SO_EPS_X1,68869187691138
