,SNAP_TIME,SERVICE_NAME,STAT_NAME,VALUE,DELTAT_SEC,RATE_VALUE
3171,20200924140053,SO_NTO_T1,DB CPU,11351004146,3559.723,727778.04
3172,20200924140053,SYS$BACKGROUND,DB CPU,51285,3559.723,0.0
3173,20200924140053,SYS$USERS,DB CPU,2034618380,3559.723,6126.44
3174,20200924140053,seeddata,DB CPU,0,3559.723,0.0
3175,20200924140053,seeddataXDB,DB CPU,0,3559.723,0.0
3176,20200924140053,IONTOT1,sql execute elapsed time,892698964293,3559.723,16301834.8
3177,20200924140053,NTOT01,sql execute elapsed time,0,3559.723,0.0
3178,20200924140053,SO_NTO_P0,sql execute elapsed time,0,3559.723,0.0
3179,20200924140053,SO_NTO_T1,sql execute elapsed time,24695146217,3559.723,1475784.26
3180,20200924140053,SYS$BACKGROUND,sql execute elapsed time,0,3559.723,0.0
3181,20200924140053,SYS$USERS,sql execute elapsed time,13369916536,3559.723,26099.9
3182,20200924140053,seeddata,sql execute elapsed time,0,3559.723,0.0
3183,20200924140053,seeddataXDB,sql execute elapsed time,0,3559.723,0.0
3184,20200924140053,IONTOT1,gc cr blocks received,0,3559.723,0.0
3185,20200924140053,NTOT01,gc cr blocks received,0,3559.723,0.0
3186,20200924140053,SO_NTO_P0,gc cr blocks received,0,3559.723,0.0
3187,20200924140053,SO_NTO_T1,gc cr blocks received,0,3559.723,0.0
3188,20200924140053,SYS$BACKGROUND,gc cr blocks received,0,3559.723,0.0
3189,20200924140053,SYS$USERS,gc cr blocks received,0,3559.723,0.0
3190,20200924140053,seeddata,gc cr blocks received,0,3559.723,0.0
3191,20200924140053,seeddataXDB,gc cr blocks received,0,3559.723,0.0
3192,20200924140053,IONTOT1,user calls,1266842265,3559.723,11909.12
3193,20200924140053,NTOT01,user calls,0,3559.723,0.0
3194,20200924140053,SO_NTO_P0,user calls,0,3559.723,0.0
3195,20200924140053,SO_NTO_T1,user calls,232546164,3559.723,13799.64
3196,20200924140053,SYS$BACKGROUND,user calls,2,3559.723,0.0
3197,20200924140053,SYS$USERS,user calls,204884,3559.723,0.46
3198,20200924140053,seeddata,user calls,0,3559.723,0.0
3199,20200924140053,seeddataXDB,user calls,0,3559.723,0.0
3200,20200924140053,IONTOT1,session logical reads,37025404830,3559.723,246537.99
3201,20200924140053,NTOT01,session logical reads,0,3559.723,0.0
3202,20200924140053,SO_NTO_P0,session logical reads,0,3559.723,0.0
3203,20200924140053,SO_NTO_T1,session logical reads,964194760,3559.723,49596.8
3204,20200924140053,SYS$BACKGROUND,session logical reads,106536738,3559.723,1079.55
3205,20200924140053,SYS$USERS,session logical reads,744723287,3559.723,863.52
3206,20200924140053,seeddata,session logical reads,0,3559.723,0.0
3207,20200924140053,seeddataXDB,session logical reads,0,3559.723,0.0
3208,20200924140053,IONTOT1,workarea executions - optimal,251040174,3559.723,657.68
3209,20200924140053,NTOT01,workarea executions - optimal,0,3559.723,0.0
3210,20200924140053,SO_NTO_P0,workarea executions - optimal,0,3559.723,0.0
3211,20200924140053,SO_NTO_T1,workarea executions - optimal,6861172,3559.723,485.66
3212,20200924140053,SYS$BACKGROUND,workarea executions - optimal,133641,3559.723,0.75
3213,20200924140053,SYS$USERS,workarea executions - optimal,143242,3559.723,0.26
3214,20200924140053,seeddata,workarea executions - optimal,0,3559.723,0.0
3215,20200924140053,seeddataXDB,workarea executions - optimal,0,3559.723,0.0
3216,20200924140053,IONTOT1,user I/O wait time,333423920937,3559.723,2491242.34
3217,20200924140053,NTOT01,user I/O wait time,0,3559.723,0.0
3218,20200924140053,SO_NTO_P0,user I/O wait time,0,3559.723,0.0
3219,20200924140053,SO_NTO_T1,user I/O wait time,10531405196,3559.723,675722.63
3220,20200924140053,SYS$BACKGROUND,user I/O wait time,34338678099,3559.723,505023.48
3221,20200924140053,SYS$USERS,user I/O wait time,7222147836,3559.723,10659.17
3222,20200924140053,seeddata,user I/O wait time,0,3559.723,0.0
3223,20200924140053,seeddataXDB,user I/O wait time,0,3559.723,0.0
3224,20200924140053,IONTOT1,DB time,1049500831848,3559.723,29469203.96
3225,20200924140053,NTOT01,DB time,0,3559.723,0.0
3226,20200924140053,SO_NTO_P0,DB time,0,3559.723,0.0
3227,20200924140053,SO_NTO_T1,DB time,38905969993,3559.723,2598347.75
3228,20200924140053,SYS$BACKGROUND,DB time,6158,3559.723,0.0
3229,20200924140053,SYS$USERS,DB time,18046784832,3559.723,33367.83
3230,20200924140053,seeddata,DB time,0,3559.723,0.0
3231,20200924140053,seeddataXDB,DB time,0,3559.723,0.0
3232,20200924140053,IONTOT1,redo size,458623076008,3559.723,7670214.74
3233,20200924140053,NTOT01,redo size,0,3559.723,0.0
3234,20200924140053,SO_NTO_P0,redo size,0,3559.723,0.0
3235,20200924140053,SO_NTO_T1,redo size,13512939520,3559.723,820454.03
3236,20200924140053,SYS$BACKGROUND,redo size,2986350792,3559.723,52166.22
3237,20200924140053,SYS$USERS,redo size,435917600,3559.723,6088.67
3238,20200924140053,seeddata,redo size,0,3559.723,0.0
3239,20200924140053,seeddataXDB,redo size,0,3559.723,0.0
3240,20200924140053,IONTOT1,gc current block receive time,0,3559.723,0.0
3241,20200924140053,NTOT01,gc current block receive time,0,3559.723,0.0
3242,20200924140053,SO_NTO_P0,gc current block receive time,0,3559.723,0.0
3243,20200924140053,SO_NTO_T1,gc current block receive time,0,3559.723,0.0
3244,20200924140053,SYS$BACKGROUND,gc current block receive time,0,3559.723,0.0
3245,20200924140053,SYS$USERS,gc current block receive time,0,3559.723,0.0
3246,20200924140053,seeddata,gc current block receive time,0,3559.723,0.0
3247,20200924140053,seeddataXDB,gc current block receive time,0,3559.723,0.0
3248,20200924140053,IONTOT1,parse time elapsed,279348589,3559.723,204.97
3249,20200924140053,NTOT01,parse time elapsed,0,3559.723,0.0
3250,20200924140053,SO_NTO_P0,parse time elapsed,0,3559.723,0.0
3251,20200924140053,SO_NTO_T1,parse time elapsed,1526306090,3559.723,113873.54
3252,20200924140053,SYS$BACKGROUND,parse time elapsed,0,3559.723,0.0
3253,20200924140053,SYS$USERS,parse time elapsed,2338770632,3559.723,1535.13
3254,20200924140053,seeddata,parse time elapsed,0,3559.723,0.0
3255,20200924140053,seeddataXDB,parse time elapsed,0,3559.723,0.0
3256,20200924140053,IONTOT1,gc cr block receive time,0,3559.723,0.0
3257,20200924140053,NTOT01,gc cr block receive time,0,3559.723,0.0
3258,20200924140053,SO_NTO_P0,gc cr block receive time,0,3559.723,0.0
3259,20200924140053,SO_NTO_T1,gc cr block receive time,0,3559.723,0.0
3260,20200924140053,SYS$BACKGROUND,gc cr block receive time,0,3559.723,0.0
3261,20200924140053,SYS$USERS,gc cr block receive time,0,3559.723,0.0
3262,20200924140053,seeddata,gc cr block receive time,0,3559.723,0.0
3263,20200924140053,seeddataXDB,gc cr block receive time,0,3559.723,0.0
3264,20200924140053,IONTOT1,physical reads,826943291,3559.723,5291.36
3265,20200924140053,NTOT01,physical reads,0,3559.723,0.0
3266,20200924140053,SO_NTO_P0,physical reads,0,3559.723,0.0
3267,20200924140053,SO_NTO_T1,physical reads,35579341,3559.723,1051.65
3268,20200924140053,SYS$BACKGROUND,physical reads,81482940,3559.723,966.99
3269,20200924140053,SYS$USERS,physical reads,69059794,3559.723,23.62
3270,20200924140053,seeddata,physical reads,0,3559.723,0.0
3271,20200924140053,seeddataXDB,physical reads,0,3559.723,0.0
3272,20200924140053,IONTOT1,cluster wait time,0,3559.723,0.0
3273,20200924140053,NTOT01,cluster wait time,0,3559.723,0.0
3274,20200924140053,SO_NTO_P0,cluster wait time,0,3559.723,0.0
3275,20200924140053,SO_NTO_T1,cluster wait time,0,3559.723,0.0
3276,20200924140053,SYS$BACKGROUND,cluster wait time,0,3559.723,0.0
3277,20200924140053,SYS$USERS,cluster wait time,0,3559.723,0.0
3278,20200924140053,seeddata,cluster wait time,0,3559.723,0.0
3279,20200924140053,seeddataXDB,cluster wait time,0,3559.723,0.0
3280,20200924140053,IONTOT1,execute count,1238346388,3559.723,15513.51
3281,20200924140053,NTOT01,execute count,0,3559.723,0.0
3282,20200924140053,SO_NTO_P0,execute count,0,3559.723,0.0
3283,20200924140053,SO_NTO_T1,execute count,121508357,3559.723,6687.98
3284,20200924140053,SYS$BACKGROUND,execute count,0,3559.723,0.0
3285,20200924140053,SYS$USERS,execute count,430792,3559.723,3.03
3286,20200924140053,seeddata,execute count,0,3559.723,0.0
3287,20200924140053,seeddataXDB,execute count,0,3559.723,0.0
3288,20200924140053,IONTOT1,logons cumulative,15419,3559.723,0.08
3289,20200924140053,NTOT01,logons cumulative,0,3559.723,0.0
3290,20200924140053,SO_NTO_P0,logons cumulative,0,3559.723,0.0
3291,20200924140053,SO_NTO_T1,logons cumulative,123,3559.723,0.0
3292,20200924140053,SYS$BACKGROUND,logons cumulative,5760,3559.723,0.07
3293,20200924140053,SYS$USERS,logons cumulative,15781,3559.723,0.01
3294,20200924140053,seeddata,logons cumulative,0,3559.723,0.0
3295,20200924140053,seeddataXDB,logons cumulative,0,3559.723,0.0
3296,20200924140053,IONTOT1,parse count (total),1184821,3559.723,1.17
3297,20200924140053,NTOT01,parse count (total),0,3559.723,0.0
3298,20200924140053,SO_NTO_P0,parse count (total),0,3559.723,0.0
3299,20200924140053,SO_NTO_T1,parse count (total),101581046,3559.723,6547.6
3300,20200924140053,SYS$BACKGROUND,parse count (total),0,3559.723,0.0
3301,20200924140053,SYS$USERS,parse count (total),80964,3559.723,0.69
3302,20200924140053,seeddata,parse count (total),0,3559.723,0.0
3303,20200924140053,seeddataXDB,parse count (total),0,3559.723,0.0
3304,20200924140053,IONTOT1,opened cursors cumulative,51116456,3559.723,5955.35
3305,20200924140053,NTOT01,opened cursors cumulative,0,3559.723,0.0
3306,20200924140053,SO_NTO_P0,opened cursors cumulative,0,3559.723,0.0
3307,20200924140053,SO_NTO_T1,opened cursors cumulative,104750420,3559.723,6751.45
3308,20200924140053,SYS$BACKGROUND,opened cursors cumulative,687103,3559.723,6.04
3309,20200924140053,SYS$USERS,opened cursors cumulative,437229,3559.723,3.03
3310,20200924140053,seeddata,opened cursors cumulative,0,3559.723,0.0
3311,20200924140053,seeddataXDB,opened cursors cumulative,0,3559.723,0.0
3312,20200924140053,IONTOT1,gc current blocks received,0,3559.723,0.0
3313,20200924140053,NTOT01,gc current blocks received,0,3559.723,0.0
3314,20200924140053,SO_NTO_P0,gc current blocks received,0,3559.723,0.0
3315,20200924140053,SO_NTO_T1,gc current blocks received,0,3559.723,0.0
3316,20200924140053,SYS$BACKGROUND,gc current blocks received,0,3559.723,0.0
3317,20200924140053,SYS$USERS,gc current blocks received,0,3559.723,0.0
3318,20200924140053,seeddata,gc current blocks received,0,3559.723,0.0
3319,20200924140053,seeddataXDB,gc current blocks received,0,3559.723,0.0
3320,20200924140053,IONTOT1,user commits,20645817,3559.723,2009.58
3321,20200924140053,NTOT01,user commits,0,3559.723,0.0
3322,20200924140053,SO_NTO_P0,user commits,0,3559.723,0.0
3323,20200924140053,SO_NTO_T1,user commits,1106522,3559.723,68.42
3324,20200924140053,SYS$BACKGROUND,user commits,17147,3559.723,0.12
3325,20200924140053,SYS$USERS,user commits,12535,3559.723,0.02
3326,20200924140053,seeddata,user commits,0,3559.723,0.0
3327,20200924140053,seeddataXDB,user commits,0,3559.723,0.0
3328,20200924140053,IONTOT1,workarea executions - onepass,7445,3559.723,0.0
3329,20200924140053,NTOT01,workarea executions - onepass,0,3559.723,0.0
3330,20200924140053,SO_NTO_P0,workarea executions - onepass,0,3559.723,0.0
3331,20200924140053,SO_NTO_T1,workarea executions - onepass,17,3559.723,0.0
3332,20200924140053,SYS$BACKGROUND,workarea executions - onepass,0,3559.723,0.0
3333,20200924140053,SYS$USERS,workarea executions - onepass,59,3559.723,0.0
3334,20200924140053,seeddata,workarea executions - onepass,0,3559.723,0.0
3335,20200924140053,seeddataXDB,workarea executions - onepass,0,3559.723,0.0
3336,20200924140053,IONTOT1,db block changes,2574205979,3559.723,31580.88
3337,20200924140053,NTOT01,db block changes,0,3559.723,0.0
3338,20200924140053,SO_NTO_P0,db block changes,0,3559.723,0.0
3339,20200924140053,SO_NTO_T1,db block changes,38009501,3559.723,2093.83
3340,20200924140053,SYS$BACKGROUND,db block changes,4734016,3559.723,75.7
3341,20200924140053,SYS$USERS,db block changes,1294959,3559.723,16.26
3342,20200924140053,seeddata,db block changes,0,3559.723,0.0
3343,20200924140053,seeddataXDB,db block changes,0,3559.723,0.0
3344,20200924140053,IONTOT1,application wait time,49942385769,3559.723,6560270.5
3345,20200924140053,NTOT01,application wait time,0,3559.723,0.0
3346,20200924140053,SO_NTO_P0,application wait time,0,3559.723,0.0
3347,20200924140053,SO_NTO_T1,application wait time,3962104,3559.723,424.8
3348,20200924140053,SYS$BACKGROUND,application wait time,79612,3559.723,0.0
3349,20200924140053,SYS$USERS,application wait time,1522366,3559.723,2.85
3350,20200924140053,seeddata,application wait time,0,3559.723,0.0
3351,20200924140053,seeddataXDB,application wait time,0,3559.723,0.0
3352,20200924140053,IONTOT1,physical writes,283426852,3559.723,0.0
3353,20200924140053,NTOT01,physical writes,0,3559.723,0.0
3354,20200924140053,SO_NTO_P0,physical writes,0,3559.723,0.0
3355,20200924140053,SO_NTO_T1,physical writes,2128515,3559.723,0.0
3356,20200924140053,SYS$BACKGROUND,physical writes,106966358,3559.723,2036.91
3357,20200924140053,SYS$USERS,physical writes,1995753,3559.723,0.88
3358,20200924140053,seeddata,physical writes,0,3559.723,0.0
3359,20200924140053,seeddataXDB,physical writes,0,3559.723,0.0
3360,20200924150013,IONTOT1,user rollbacks,31,3620.246,0.0
3361,20200924150013,NTOT01,user rollbacks,0,3620.246,0.0
3362,20200924150013,SO_NTO_P0,user rollbacks,0,3620.246,0.0
3363,20200924150013,SO_NTO_T1,user rollbacks,264,3620.246,0.0
3364,20200924150013,SYS$BACKGROUND,user rollbacks,16,3620.246,0.0
3365,20200924150013,SYS$USERS,user rollbacks,17,3620.246,0.0
3366,20200924150013,seeddata,user rollbacks,0,3620.246,0.0
3367,20200924150013,seeddataXDB,user rollbacks,0,3620.246,0.0
3368,20200924150013,IONTOT1,session cursor cache hits,74136853,3620.246,6410.97
3369,20200924150013,NTOT01,session cursor cache hits,0,3620.246,0.0
3370,20200924150013,SO_NTO_P0,session cursor cache hits,0,3620.246,0.0
3371,20200924150013,SO_NTO_T1,session cursor cache hits,124511129,3620.246,5461.93
3372,20200924150013,SYS$BACKGROUND,session cursor cache hits,635823,3620.246,4.73
3373,20200924150013,SYS$USERS,session cursor cache hits,603807,3620.246,2.01
3374,20200924150013,seeddata,session cursor cache hits,0,3620.246,0.0
3375,20200924150013,seeddataXDB,session cursor cache hits,0,3620.246,0.0
3376,20200924150013,IONTOT1,workarea executions - multipass,0,3620.246,0.0
3377,20200924150013,NTOT01,workarea executions - multipass,0,3620.246,0.0
3378,20200924150013,SO_NTO_P0,workarea executions - multipass,0,3620.246,0.0
3379,20200924150013,SO_NTO_T1,workarea executions - multipass,0,3620.246,0.0
3380,20200924150013,SYS$BACKGROUND,workarea executions - multipass,0,3620.246,0.0
3381,20200924150013,SYS$USERS,workarea executions - multipass,0,3620.246,0.0
3382,20200924150013,seeddata,workarea executions - multipass,0,3620.246,0.0
3383,20200924150013,seeddataXDB,workarea executions - multipass,0,3620.246,0.0
3384,20200924150013,IONTOT1,concurrency wait time,39952954679,3620.246,3413516.11
3385,20200924150013,NTOT01,concurrency wait time,0,3620.246,0.0
3386,20200924150013,SO_NTO_P0,concurrency wait time,0,3620.246,0.0
3387,20200924150013,SO_NTO_T1,concurrency wait time,252410636,3620.246,9026.38
3388,20200924150013,SYS$BACKGROUND,concurrency wait time,2355874,3620.246,2.61
3389,20200924150013,SYS$USERS,concurrency wait time,550117086,3620.246,0.7
3390,20200924150013,seeddata,concurrency wait time,0,3620.246,0.0
3391,20200924150013,seeddataXDB,concurrency wait time,0,3620.246,0.0
3392,20200924150013,IONTOT1,DB CPU,213349331287,3620.246,2035372.41
3393,20200924150013,NTOT01,DB CPU,0,3620.246,0.0
3394,20200924150013,SO_NTO_P0,DB CPU,0,3620.246,0.0
3395,20200924150013,SO_NTO_T1,DB CPU,13798120703,3620.246,675953.11
3396,20200924150013,SYS$BACKGROUND,DB CPU,51285,3620.246,0.0
3397,20200924150013,SYS$USERS,DB CPU,2044849800,3620.246,2826.17
3398,20200924150013,seeddata,DB CPU,0,3620.246,0.0
3399,20200924150013,seeddataXDB,DB CPU,0,3620.246,0.0
3400,20200924150013,IONTOT1,sql execute elapsed time,945741386173,3620.246,14651607.07
3401,20200924150013,NTOT01,sql execute elapsed time,0,3620.246,0.0
3402,20200924150013,SO_NTO_P0,sql execute elapsed time,0,3620.246,0.0
3403,20200924150013,SO_NTO_T1,sql execute elapsed time,31955708488,3620.246,2005543.9
3404,20200924150013,SYS$BACKGROUND,sql execute elapsed time,0,3620.246,0.0
3405,20200924150013,SYS$USERS,sql execute elapsed time,13425553833,3620.246,15368.37
3406,20200924150013,seeddata,sql execute elapsed time,0,3620.246,0.0
3407,20200924150013,seeddataXDB,sql execute elapsed time,0,3620.246,0.0
3408,20200924150013,IONTOT1,gc cr blocks received,0,3620.246,0.0
3409,20200924150013,NTOT01,gc cr blocks received,0,3620.246,0.0
3410,20200924150013,SO_NTO_P0,gc cr blocks received,0,3620.246,0.0
3411,20200924150013,SO_NTO_T1,gc cr blocks received,0,3620.246,0.0
3412,20200924150013,SYS$BACKGROUND,gc cr blocks received,0,3620.246,0.0
3413,20200924150013,SYS$USERS,gc cr blocks received,0,3620.246,0.0
3414,20200924150013,seeddata,gc cr blocks received,0,3620.246,0.0
3415,20200924150013,seeddataXDB,gc cr blocks received,0,3620.246,0.0
3416,20200924150013,IONTOT1,user calls,1308585243,3620.246,11530.43
3417,20200924150013,NTOT01,user calls,0,3620.246,0.0
3418,20200924150013,SO_NTO_P0,user calls,0,3620.246,0.0
3419,20200924150013,SO_NTO_T1,user calls,272644937,3620.246,11076.26
3420,20200924150013,SYS$BACKGROUND,user calls,2,3620.246,0.0
3421,20200924150013,SYS$USERS,user calls,204993,3620.246,0.03
3422,20200924150013,seeddata,user calls,0,3620.246,0.0
3423,20200924150013,seeddataXDB,user calls,0,3620.246,0.0
3424,20200924150013,IONTOT1,session logical reads,37829872517,3620.246,222213.54
3425,20200924150013,NTOT01,session logical reads,0,3620.246,0.0
3426,20200924150013,SO_NTO_P0,session logical reads,0,3620.246,0.0
3427,20200924150013,SO_NTO_T1,session logical reads,1128770113,3620.246,45459.72
3428,20200924150013,SYS$BACKGROUND,session logical reads,110517766,3620.246,1099.66
3429,20200924150013,SYS$USERS,session logical reads,745000225,3620.246,76.5
3430,20200924150013,seeddata,session logical reads,0,3620.246,0.0
3431,20200924150013,seeddataXDB,session logical reads,0,3620.246,0.0
3432,20200924150013,IONTOT1,workarea executions - optimal,253320265,3620.246,629.82
3433,20200924150013,NTOT01,workarea executions - optimal,0,3620.246,0.0
3434,20200924150013,SO_NTO_P0,workarea executions - optimal,0,3620.246,0.0
3435,20200924150013,SO_NTO_T1,workarea executions - optimal,8787030,3620.246,531.97
3436,20200924150013,SYS$BACKGROUND,workarea executions - optimal,136379,3620.246,0.76
3437,20200924150013,SYS$USERS,workarea executions - optimal,143807,3620.246,0.16
3438,20200924150013,seeddata,workarea executions - optimal,0,3620.246,0.0
3439,20200924150013,seeddataXDB,workarea executions - optimal,0,3620.246,0.0
3440,20200924150013,IONTOT1,user I/O wait time,343555745502,3620.246,2798656.38
3441,20200924150013,NTOT01,user I/O wait time,0,3620.246,0.0
3442,20200924150013,SO_NTO_P0,user I/O wait time,0,3620.246,0.0
3443,20200924150013,SO_NTO_T1,user I/O wait time,15014994371,3620.246,1238476.38
3444,20200924150013,SYS$BACKGROUND,user I/O wait time,36229865787,3620.246,522392.04
3445,20200924150013,SYS$USERS,user I/O wait time,7240647034,3620.246,5109.93
3446,20200924150013,seeddata,user I/O wait time,0,3620.246,0.0
3447,20200924150013,seeddataXDB,user I/O wait time,0,3620.246,0.0
3448,20200924150013,IONTOT1,DB time,1154807204031,3620.246,29088181.35
3449,20200924150013,NTOT01,DB time,0,3620.246,0.0
3450,20200924150013,SO_NTO_P0,DB time,0,3620.246,0.0
3451,20200924150013,SO_NTO_T1,DB time,49864532967,3620.246,3027021.64
3452,20200924150013,SYS$BACKGROUND,DB time,6158,3620.246,0.0
3453,20200924150013,SYS$USERS,DB time,18136282301,3620.246,24721.38
3454,20200924150013,seeddata,DB time,0,3620.246,0.0
3455,20200924150013,seeddataXDB,DB time,0,3620.246,0.0
3456,20200924150013,IONTOT1,redo size,488527897408,3620.246,8260439.04
3457,20200924150013,NTOT01,redo size,0,3620.246,0.0
3458,20200924150013,SO_NTO_P0,redo size,0,3620.246,0.0
3459,20200924150013,SO_NTO_T1,redo size,16658846688,3620.246,868976.08
3460,20200924150013,SYS$BACKGROUND,redo size,3194016024,3620.246,57362.19
3461,20200924150013,SYS$USERS,redo size,457388536,3620.246,5930.79
3462,20200924150013,seeddata,redo size,0,3620.246,0.0
3463,20200924150013,seeddataXDB,redo size,0,3620.246,0.0
3464,20200924150013,IONTOT1,gc current block receive time,0,3620.246,0.0
3465,20200924150013,NTOT01,gc current block receive time,0,3620.246,0.0
3466,20200924150013,SO_NTO_P0,gc current block receive time,0,3620.246,0.0
3467,20200924150013,SO_NTO_T1,gc current block receive time,0,3620.246,0.0
3468,20200924150013,SYS$BACKGROUND,gc current block receive time,0,3620.246,0.0
3469,20200924150013,SYS$USERS,gc current block receive time,0,3620.246,0.0
3470,20200924150013,seeddata,gc current block receive time,0,3620.246,0.0
3471,20200924150013,seeddataXDB,gc current block receive time,0,3620.246,0.0
3472,20200924150013,IONTOT1,parse time elapsed,289289464,3620.246,2745.91
3473,20200924150013,NTOT01,parse time elapsed,0,3620.246,0.0
3474,20200924150013,SO_NTO_P0,parse time elapsed,0,3620.246,0.0
3475,20200924150013,SO_NTO_T1,parse time elapsed,1849565422,3620.246,89292.09
3476,20200924150013,SYS$BACKGROUND,parse time elapsed,0,3620.246,0.0
3477,20200924150013,SYS$USERS,parse time elapsed,2338960788,3620.246,52.53
3478,20200924150013,seeddata,parse time elapsed,0,3620.246,0.0
3479,20200924150013,seeddataXDB,parse time elapsed,0,3620.246,0.0
3480,20200924150013,IONTOT1,gc cr block receive time,0,3620.246,0.0
3481,20200924150013,NTOT01,gc cr block receive time,0,3620.246,0.0
3482,20200924150013,SO_NTO_P0,gc cr block receive time,0,3620.246,0.0
3483,20200924150013,SO_NTO_T1,gc cr block receive time,0,3620.246,0.0
3484,20200924150013,SYS$BACKGROUND,gc cr block receive time,0,3620.246,0.0
3485,20200924150013,SYS$USERS,gc cr block receive time,0,3620.246,0.0
3486,20200924150013,seeddata,gc cr block receive time,0,3620.246,0.0
3487,20200924150013,seeddataXDB,gc cr block receive time,0,3620.246,0.0
3488,20200924150013,IONTOT1,physical reads,849850011,3620.246,6327.39
3489,20200924150013,NTOT01,physical reads,0,3620.246,0.0
3490,20200924150013,SO_NTO_P0,physical reads,0,3620.246,0.0
3491,20200924150013,SO_NTO_T1,physical reads,42679681,3620.246,1961.29
3492,20200924150013,SYS$BACKGROUND,physical reads,85061001,3620.246,988.35
3493,20200924150013,SYS$USERS,physical reads,69087865,3620.246,7.75
3494,20200924150013,seeddata,physical reads,0,3620.246,0.0
3495,20200924150013,seeddataXDB,physical reads,0,3620.246,0.0
3496,20200924150013,IONTOT1,cluster wait time,0,3620.246,0.0
3497,20200924150013,NTOT01,cluster wait time,0,3620.246,0.0
3498,20200924150013,SO_NTO_P0,cluster wait time,0,3620.246,0.0
3499,20200924150013,SO_NTO_T1,cluster wait time,0,3620.246,0.0
3500,20200924150013,SYS$BACKGROUND,cluster wait time,0,3620.246,0.0
3501,20200924150013,SYS$USERS,cluster wait time,0,3620.246,0.0
3502,20200924150013,seeddata,cluster wait time,0,3620.246,0.0
3503,20200924150013,seeddataXDB,cluster wait time,0,3620.246,0.0
3504,20200924150013,IONTOT1,execute count,1294676882,3620.246,15559.85
3505,20200924150013,NTOT01,execute count,0,3620.246,0.0
3506,20200924150013,SO_NTO_P0,execute count,0,3620.246,0.0
3507,20200924150013,SO_NTO_T1,execute count,141029742,3620.246,5392.28
3508,20200924150013,SYS$BACKGROUND,execute count,0,3620.246,0.0
3509,20200924150013,SYS$USERS,execute count,438619,3620.246,2.16
3510,20200924150013,seeddata,execute count,0,3620.246,0.0
3511,20200924150013,seeddataXDB,execute count,0,3620.246,0.0
3512,20200924150013,IONTOT1,logons cumulative,15719,3620.246,0.08
3513,20200924150013,NTOT01,logons cumulative,0,3620.246,0.0
3514,20200924150013,SO_NTO_P0,logons cumulative,0,3620.246,0.0
3515,20200924150013,SO_NTO_T1,logons cumulative,129,3620.246,0.0
3516,20200924150013,SYS$BACKGROUND,logons cumulative,6026,3620.246,0.07
3517,20200924150013,SYS$USERS,logons cumulative,15809,3620.246,0.01
3518,20200924150013,seeddata,logons cumulative,0,3620.246,0.0
3519,20200924150013,seeddataXDB,logons cumulative,0,3620.246,0.0
3520,20200924150013,IONTOT1,parse count (total),1189708,3620.246,1.35
3521,20200924150013,NTOT01,parse count (total),0,3620.246,0.0
3522,20200924150013,SO_NTO_P0,parse count (total),0,3620.246,0.0
3523,20200924150013,SO_NTO_T1,parse count (total),120543708,3620.246,5237.95
3524,20200924150013,SYS$BACKGROUND,parse count (total),0,3620.246,0.0
3525,20200924150013,SYS$USERS,parse count (total),81694,3620.246,0.2
3526,20200924150013,seeddata,parse count (total),0,3620.246,0.0
3527,20200924150013,seeddataXDB,parse count (total),0,3620.246,0.0
3528,20200924150013,IONTOT1,opened cursors cumulative,74330094,3620.246,6412.17
3529,20200924150013,NTOT01,opened cursors cumulative,0,3620.246,0.0
3530,20200924150013,SO_NTO_P0,opened cursors cumulative,0,3620.246,0.0
3531,20200924150013,SO_NTO_T1,opened cursors cumulative,124524910,3620.246,5462.2
3532,20200924150013,SYS$BACKGROUND,opened cursors cumulative,705970,3620.246,5.21
3533,20200924150013,SYS$USERS,opened cursors cumulative,445078,3620.246,2.17
3534,20200924150013,seeddata,opened cursors cumulative,0,3620.246,0.0
3535,20200924150013,seeddataXDB,opened cursors cumulative,0,3620.246,0.0
3536,20200924150013,IONTOT1,gc current blocks received,0,3620.246,0.0
3537,20200924150013,NTOT01,gc current blocks received,0,3620.246,0.0
3538,20200924150013,SO_NTO_P0,gc current blocks received,0,3620.246,0.0
3539,20200924150013,SO_NTO_T1,gc current blocks received,0,3620.246,0.0
3540,20200924150013,SYS$BACKGROUND,gc current blocks received,0,3620.246,0.0
3541,20200924150013,SYS$USERS,gc current blocks received,0,3620.246,0.0
3542,20200924150013,seeddata,gc current blocks received,0,3620.246,0.0
3543,20200924150013,seeddataXDB,gc current blocks received,0,3620.246,0.0
3544,20200924150013,IONTOT1,user commits,28469922,3620.246,2161.21
3545,20200924150013,NTOT01,user commits,0,3620.246,0.0
3546,20200924150013,SO_NTO_P0,user commits,0,3620.246,0.0
3547,20200924150013,SO_NTO_T1,user commits,1378947,3620.246,75.25
3548,20200924150013,SYS$BACKGROUND,user commits,17581,3620.246,0.12
3549,20200924150013,SYS$USERS,user commits,12602,3620.246,0.02
3550,20200924150013,seeddata,user commits,0,3620.246,0.0
3551,20200924150013,seeddataXDB,user commits,0,3620.246,0.0
3552,20200924150013,IONTOT1,workarea executions - onepass,7445,3620.246,0.0
3553,20200924150013,NTOT01,workarea executions - onepass,0,3620.246,0.0
3554,20200924150013,SO_NTO_P0,workarea executions - onepass,0,3620.246,0.0
3555,20200924150013,SO_NTO_T1,workarea executions - onepass,17,3620.246,0.0
